id;name;price;weight;link;market;categories;images;description;_id
12005814;CARTUCHERA 2 BOLSILLOS ALETRÍA X 1 UD;10500.0;;https://domicilios.tiendasd1.com/p/cartucheras-dos-bolsillos-aletria-x-1ud-12005814;D1;['Temporada Escolar', 'Escolar'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12005814.png'];"Cartucheras 2 Bolsillos <br />Marca: Aletr&iacute;a<br />Colores: Negro, Gris y Verde <br />Dimensiones: 22 x 5 x 9 cm<br />Presentaci&oacute;n: x1 unidad <br />Composici&oacute;n: <br />Recubrimiento exterior: 100 % Poli&eacute;ster <br />Forro interno: 100 % Poli&eacute;ster<br />Caracter&iacute;sticas: Uso escolar o dom&eacute;stico, 2 bolsillos<br />Pa&iacute;s de Origen: China</p>";67a6a499f474581b6f016ada
12004891;SET RESALTADORES Y MARCADOR  (3 RESALTADORES Y 1 PERMANENTE) ALETRÍA X 4 UDS;4800.0;;https://domicilios.tiendasd1.com/p/set-resaltadores-y-marcador-t23-aletria-x-4-uds-12004891;D1;['Temporada Escolar', 'Escolar'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004891.png'];"Set Resaltadores y Marcador (3 Resaltadores y 1 Permanente) T25 x4 UDS <br />Marca: Aletr&iacute;a<br />Colores: Naranja, Verde y Rosado + Marcador Negro<br />Presentaci&oacute;n: Set x4 uds <br />Caracter&iacute;sticas: Secado r&aacute;pido. No t&oacute;xico <br />Pa&iacute;s de Origen: China</p>";67a6a499f474581b6f016adb
12004905;SET PLUMONES TRADICIONALES ALETRÍA X 1 UDX 12 UDS;3990.0;;https://domicilios.tiendasd1.com/p/set-plumones-tradicionales-t23-aletria-x-12-uds-12004905;D1;['Temporada Escolar', 'Escolar'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004905.png'];"Set Plumones Tradicionales T25 X12 UDS <br />Marca: Aletr&iacute;a<br />12 colores<br />Presentaci&oacute;n: Set x12 uds<br />Caracter&iacute;sticas: Trazo fino y colores brillantes. Punta de 2.5 mm <br />Pa&iacute;s de Origen: China</p>";67a6a499f474581b6f016adc
12004894;CARPETA FUELLE ALETRÍA X 1 UD;3900.0;;https://domicilios.tiendasd1.com/p/carpeta-fuelle-t23-aletria-x-1ud-12004894;D1;['Escolar', 'Temporada Escolar'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004894.png'];"Carpeta Fuelle T25<br />Marca: Aletr&iacute;a <br />8 Dise&ntilde;os<br />Dimensiones: 5 x 38 x 25.5 cm <br />Presentaci&oacute;n: x1 unidad<br />Pa&iacute;s de Origen: China</p>";67a6a499f474581b6f016add
12004897;COLORES TRIANGULARES ALETRÍA X 12 UDS + TAJALÁPIZ ALETRÍA X 1 UD;4900.0;;https://domicilios.tiendasd1.com/p/colores-triangulares-4mm-t23-x-12-uds-tajalapiz-aletria-12004897;D1;['Temporada Escolar', 'Escolar'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004897.png'];"Colores Triangulares 4mm T25 X 12 UDS + Tajal&aacute;piz <br />Marca: Aletr&iacute;a<br />Presentaci&oacute;n: x12 uds<br />Incluye: Tajal&aacute;piz<br />Caracter&iacute;sticas: 4mm Punta m&aacute;s gruesa y resistente<br />Pa&iacute;s de Origen: China</p>";67a6a499f474581b6f016ade
12005848;CINTA ADHESIVA BLANCA ALETRÍA X 1 UD;3900.0;;https://domicilios.tiendasd1.com/p/cinta-adhesiva-blanca-aletria-x-1ud-12005848;D1;['Temporada Escolar', 'Escolar'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12005848.png'];"Cinta Adhesiva Blanca<br />Marca: Aletr&iacute;a<br />Dimensiones: 18 mm x 33 m x 50 micron. <br />Presentaci&oacute;n: x1 unidad <br />Caracter&iacute;sticas: Cinta adhesiva invisible con acabado mate. <br />Se puede escribir sobre ella con l&aacute;piz, bol&iacute;grafo y marcador. <br />Ideal para cerrar sobres, marcar carpetas, reparar documentos de oficina o tareas escolares. Tambi&eacute;n funciona para enmascarar proyectos de arquitectura y dise&ntilde;o.<br />Se corta y se retira f&aacute;cilmente. No se amarillenta con el paso del tiempo.<br />Pa&iacute;s de Origen: China</p>";67a6a499f474581b6f016adf
12004807;GOMA ESCARCHADA ALETRÍA X 1 UD;2900.0;;https://domicilios.tiendasd1.com/p/goma-escarchada-x-35-g-aletria-x-1ud-12004807;D1;['Temporada Escolar', 'Escolar'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004807.png'];"Goma Escarchada x 35ml<br />Marca: Aletr&iacute;a<br />6 colores<br />Capacidad: 35 ml<br />Presentaci&oacute;n: x1 unidad<br />Caracter&iacute;sticas: De vida a sus ideas y realice sus manualidades.<br />Ideal para trabajar sobre cualquier material.<br />No cambia el color sobre tonos oscuros.<br />Lavable &ndash; No t&oacute;xico<br />Pa&iacute;s de Origen: China</p>";67a6a499f474581b6f016ae0
12004893;PORTAMINAS 0.7 MM ALETRÍA X 1 UD;3650.0;;https://domicilios.tiendasd1.com/p/portaminas-t23-07-mm-aletria-x-1ud-12004893;D1;['Temporada Escolar', 'Escolar'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004893.png'];"Portaminas T25 0.7 MM<br />Marca: Aletr&iacute;a<br />Color: negro<br />Presentaci&oacute;n: x1 und<br />Incluye: 20 minas de repuesto<br />Caracter&iacute;sticas: Mina HB (HARD BLACK) 0.7 mm. Cuerpo ergon&oacute;mico para una escritura suave y relajada. Dise&ntilde;o con clip sujetador.<br />Pa&iacute;s de Origen: China</p>";67a6a499f474581b6f016ae1
12004954;CUADERNO COSIDO 100 HOJAS CUADRICULADO ALETRÍA X 1 UD;3500.0;;https://domicilios.tiendasd1.com/p/cuaderno-cosido-100-hojas-cuadriculado-179-cm-x-2324-cm-t23-12004954;D1;['Escolar', 'Temporada Escolar'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004954.png'];"Cuaderno Cosido 100 Hojas CUADRICULADO T25<br />Marca: Aletr&iacute;a<br />8 Dise&ntilde;os <br />Dimensiones: 17.9 x 23.2 cm<br />Presentaci&oacute;n: x1 unidad<br />Caracter&iacute;sticas: 100 Hojas / 200 P&aacute;ginas / Cuadriculado<br />Pa&iacute;s de Origen: Colombia</p>";67a6a499f474581b6f016ae2
12006648;NOTAS ADHESIVAS MULTIUSOS ALETRÍA X  1 UD;14900.0;;https://domicilios.tiendasd1.com/p/notas-adhesivas-aletria-x-1-ud-12006648;D1;['Temporada Escolar II', 'Escolar'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12006648.png'];"Notas Adhesivas Multiusos<br />Marca: Aletr&iacute;a<br />Dimensiones:<br />Tama&ntilde;o 1: 15 x 9,6 cm / hoja, 60 hojas / conjunto<br />Tama&ntilde;o 2: 6,5 x 9,6 cm / hoja, 48 hojas / conjunto<br />Tama&ntilde;o 3: 7,6 x 9,6 cm / hoja, 48 hojas / conjunto<br />Tama&ntilde;o 4: 4,4 x 1,1 cm / hoja, 25 hojas / set 6 juegos<br />Tama&ntilde;o 5: 4,4 x 6,0 cm / hoja, 48 hojas / conjunto<br />Tama&ntilde;o 6: 4,4 x 3,0 cm / hoja, 48 hojas / conjunto<br />Presentaci&oacute;n: x1 set<br />Caracter&iacute;sticas: Diferentes tama&ntilde;os y dise&ntilde;os para m&uacute;ltiples usos. Ideal para recordatorios, planificaci&oacute;n y mensajes. Parte trasera adhesiva que se fija en la mayor&iacute;a de superficies. F&aacute;cil de pegar y f&aacute;cil de despegar. Con funda protectora, se puede plegar para ahorrar espacio.<br />Pa&iacute;s de Origen: China</p>";67a6a499f474581b6f016ae3
12004904;SET BOLÍGRAFO GRIP - GEL ALETRÍA X 3 UDS;4990.0;;https://domicilios.tiendasd1.com/p/set-boligrafo-grip-gel-t23-aletria-x-3-uds-12004904;D1;['Temporada Escolar', 'Escolar'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004904.png'];"Set Bol&iacute;grafo Grip - Gel T25 x3 UDS<br />Marca: Aletr&iacute;a<br />Colores: Negro, Azul, Rojo<br />Presentaci&oacute;n: Set x3 uds<br />Caracter&iacute;sticas: Bol&iacute;grafo suave, retr&aacute;ctil 1.0 mm, tinta de calidad y secado r&aacute;pido.<br />Pa&iacute;s de Origen: China</p>";67a6a499f474581b6f016ae4
12004907;TIJERA PUNTA ROMA ALETRÍA X 1 UD;2650.0;;https://domicilios.tiendasd1.com/p/tijera-punta-roma-t24-aletria-x-1ud-12004907;D1;['Escolar', 'Temporada Escolar'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004907.png'];"Tijera Punta Roma T25<br />Marca: Aletr&iacute;a<br />Presentaci&oacute;n: x1 und<br />Composici&oacute;n: Pl&aacute;stico y acero inoxidable<br />Recomendaciones: Para evitar peligro de corte y punzonamiento, no dejar al alcance de los ni&ntilde;os. <br />Caracter&iacute;sticas: Puntas redondeadas. <br />Pa&iacute;s de Origen: China</p>";67a6a499f474581b6f016ae5
12004886;PEGANTE EN BARRA X 40 G ALETRÍA X 1 UD;2990.0;;https://domicilios.tiendasd1.com/p/pegante-en-barra-x-40-g-t23-aletria-x-1ud-12004886;D1;['Temporada Escolar', 'Escolar'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004886.png'];"Pegante en Barra x40g T25<br />Marca: Aletr&iacute;a<br />Presentaci&oacute;n: x1 und <br />Contenido: 40 g<br />Recomendaciones: Conservar bien tapado<br />Caracter&iacute;sticas: Excelente adherencia en papel, cart&oacute;n, sobres, etiquetas y fotos. R&aacute;pido secado. F&aacute;cil de usar: destape, gire la base, frote la superficie y pegue. <br />Pa&iacute;s de Origen: China</p>";67a6a499f474581b6f016ae6
12004957;CUADERNO DOBLE O  80 HOJAS RAYADO ALETRÍA X 1 UD;3900.0;;https://domicilios.tiendasd1.com/p/cuaderno-doble-o-80-hojas-rayado-21-cm-x-28-cm-t23-12004957;D1;['Temporada Escolar', 'Escolar'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004957.png'];"Cuaderno Argollado 80 Hojas RAYADO T25<br />Marca: Aletr&iacute;a <br />8 Dise&ntilde;os <br />Dimensiones: 21 x 28 cm<br />Presentaci&oacute;n: x1 unidad<br />Caracter&iacute;sticas: 80 Hojas / 160 P&aacute;ginas / Rayado<br />Pa&iacute;s de Origen: Colombia</p>";67a6a499f474581b6f016ae7
12004895;CARTUCHERA CON LICENCIA 2 BOLSILLOS ALETRÍA X 1 UD;7500.0;;https://domicilios.tiendasd1.com/p/cartuchera-con-licencia-t23-2-bolsillos-aletria-x-1ud-12004895;D1;['Temporada Escolar', 'Escolar'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004895.png'];"Cartuchera con Licencia T25 2 Bolsillos<br />Marca: Aletr&iacute;a<br />5 Dise&ntilde;os<br />Dimensiones: 22 x 13 x 2.5 cm Aprox.<br />Presentaci&oacute;n: x1 unidad<br />Composici&oacute;n: <br />Recubrimiento exterior: 60% Poli&eacute;ster, 40% PVC<br />Forro interno: 100% Poli&eacute;ster<br />Caracter&iacute;sticas: 2 bolsillos<br />Pa&iacute;s de Origen: China</p>";67a6a499f474581b6f016ae8
12004890;SET BORRADORES NATA ALETRÍA X 3 UDS;1300.0;;https://domicilios.tiendasd1.com/p/set-borradores-nata-t23-aletria-x-3-uds-12004890;D1;['Escolar', 'Temporada Escolar'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004890.png'];"Set Borradores Nata T25 X3 UDS<br />Marca: Aletr&iacute;a<br />Presentaci&oacute;n: Set x3 uds<br />Caracter&iacute;sticas: No deja mancha y no rasga el papel. Para uso escolar, oficina y profesional. Resina pl&aacute;stica blanda.<br />Pa&iacute;s de Origen: China</p>";67a6a499f474581b6f016ae9
12004955;CUADERNO COSIDO 100 HOJAS RAYADO ALETRÍA X 1 UD;3500.0;;https://domicilios.tiendasd1.com/p/cuaderno-cosido-100-hojas-rayado-179-cm-x-2324-cm-t23-12004955;D1;['Escolar', 'Temporada Escolar'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004955.png'];"Cuaderno Cosido 100 Hojas RAYADO T25<br />Marca: Aletr&iacute;a<br />8 Dise&ntilde;os <br />Dimensiones: 17.9 x 23.24 cm<br />Presentaci&oacute;n: x1 unidad <br />Caracter&iacute;sticas: 100 Hojas / 200 P&aacute;ginas / Rayado<br />Pa&iacute;s de Origen: Colombia</p>";67a6a499f474581b6f016aea
12004899;LÁPICES TRIANGULARES HB ALETRÍA X 6 UDS;1900.0;;https://domicilios.tiendasd1.com/p/lapices-triangulares-hb-t23aletria-x-6-uds-12004899;D1;['Escolar', 'Temporada Escolar'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004899.png'];"L&aacute;pices Triangulares HB T25 x 6 UDS<br />Marca: Aletr&iacute;a<br />Presentaci&oacute;n: x6 unidades <br />Incluye: 5 unidades l&aacute;piz negro HB, 1 l&aacute;piz rojo de chequeo<br />Caracter&iacute;sticas: Ideales para escribir, delinear y dibujar. Mina de 2.2 mm dura y resistente. Negro intenso HB, madera fina y f&aacute;cil de borrar.<br />Pa&iacute;s de Origen: China</p>";67a6a499f474581b6f016aeb
12005818;CRAYONES ALETRÍA X 12 UDS;4500.0;;https://domicilios.tiendasd1.com/p/crayones-aletria-x-12-uds-12005818;D1;['Temporada Escolar', 'Escolar'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12005818.png'];"Crayones x12 UDS <br />Marca: Aletr&iacute;a<br />12 colores <br />Presentaci&oacute;n: Set x12 uds<br />Caracter&iacute;sticas: crayones ideales para dibujar y colorear, no manchan la ropa ni las manos. Trazo suave, colores intensos y durables. No t&oacute;xicos y sin olor.<br />Pa&iacute;s de Origen: China</p>";67a6a499f474581b6f016aec
12005819;BOLÍGRAFOS BORRABLES ALETRIA X 3 UDS;7900.0;;https://domicilios.tiendasd1.com/p/boligrafos-borrables-aletria-x-3-uds-12005819;D1;['Escolar', 'Temporada Escolar'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12005819.png'];"Bol&iacute;grafos Borrables X 3 UDS<br />Marca: Aletr&iacute;a<br />Colores: Negro, Azul y Rojo<br />Dimensiones: 14 x 1.6 x 1.1 cm <br />Presentaci&oacute;n: x3 uds <br />Composici&oacute;n: 100% Acrilonitrilo Estireno Acrilato (ASA) + Tinta borrable<br />Caracter&iacute;sticas: Para uso escolar, dom&eacute;stico y en oficina.<br />Escribe como bol&iacute;grafo y borra como l&aacute;piz. Cuerpo en pl&aacute;stico y borrador en la parte superior de la tapa. Tinta en gel borrable. Punta de 0.7 mm. <br />Pa&iacute;s de Origen: China</p>";67a6a499f474581b6f016aed
12004902;PEGANTE LÍQUIDO BLANCO 165 G ALETRÍA X 1 UD;2900.0;;https://domicilios.tiendasd1.com/p/pegante-liquido-blanco-165-g-t23-aletria-x-1ud-12004902;D1;['Escolar', 'Temporada Escolar'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004902.png'];"Pegante L&iacute;quido Blanco 165 G T25<br />Marca: Aletr&iacute;a<br />Presentaci&oacute;n: x1 und <br />Contenido: 165 g<br />Recomendaciones: Utilizar en superficies limpias y secas. Trabajar con una capa fina de pegante para materiales como: papel y tela. Trabajar con una capa gruesa de pegante para materiales como: madera y cer&aacute;mica. <br />Cerrar correctamente la tapa despu&eacute;s de cada uso para su conservaci&oacute;n. <br />Incluye: Tapa dosificadora<br />Pa&iacute;s de Origen: China</p>";67a6a499f474581b6f016aee
12004922;TAJALAPIZ CON DEPÓSITO ALETRÍA X 1 UD;1700.0;;https://domicilios.tiendasd1.com/p/tajalapiz-con-deposito-t24-aletria-x-1ud-12004922;D1;['Temporada Escolar', 'Escolar'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004922.png'];"Tajalapiz con Dep&oacute;sito T25<br />Marca: Aletr&iacute;a<br />Colores: Verde, Rojo, Azul <br />Presentaci&oacute;n: x1 unidad<br />Composici&oacute;n: Pl&aacute;stico, l&aacute;mina de acero inoxidable<br />Caracter&iacute;sticas: Dos orificios para diferentes tama&ntilde;os de l&aacute;pices<br />Pa&iacute;s de Origen: China</p>";67a6a499f474581b6f016aef
12004898;CORRECTOR LÍQUIDO ALETRÍA X 1 UD;1900.0;;https://domicilios.tiendasd1.com/p/corrector-liquido-t23-aletria-x-1ud-12004898;D1;['Escolar', 'Temporada Escolar'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004898.png'];"Corrector L&iacute;quido T25<br />Marca: Aletr&iacute;a<br />Presentaci&oacute;n: x1 und<br />Contenido: 7 ml<br />Caracter&iacute;sticas: Punta dosificadora de metal. <br />Alta blancura. <br />Tapa con clip.<br />F&aacute;cil aplicaci&oacute;n y secado r&aacute;pido.<br />Pa&iacute;s de Origen: China</p>";67a6a499f474581b6f016af0
12006689;ETIQUETAS ADHESIVAS  PARA MARCAR ALETRÍA X 64 UDS;4900.0;;https://domicilios.tiendasd1.com/p/stickers-para-marcar-aletria-x-64-ud-12006689;D1;['Escolar', 'Temporada Escolar'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12006689.png'];"Etiquetas Adhesivas para Marcar x64 uds<br />Marca: Aletr&iacute;a<br />Dimensiones: <br />Hoja: 11 x 15 cm<br />Etiqueta peque&ntilde;a: 4 x 1.6 cm<br />Etiqueta grande: 6 x 1.6 cm<br />Presentaci&oacute;n: x1 set<br />Incluye: 64 etiquetas adhesivas: (8 peque&ntilde;as + 8 grandes = 16 x Hoja) x 4 Hojas / Set<br />Caracter&iacute;sticas: Ideales para marcar cuadernos, libros, &uacute;tiles escolares, recipientes de comida, tazas, termos, loncheras y mucho m&aacute;s. Ayudan a identificar f&aacute;cilmente las pertenencias. Perfectas para guarder&iacute;as y colegios. Resistentes al agua y al desgaste diario. 2 tama&ntilde;os de etiquetas.<br />Pa&iacute;s de Origen: China</p>";67a6a499f474581b6f016af1
12006698;SET CUBIERTOS CON ESTUCHE RED FLAG X 3 UDS;8900.0;;https://domicilios.tiendasd1.com/p/set-cubiertosestuche-red-flag-x3uds-12006698;D1;['Escolar', 'Temporada Escolar II'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12006698.png'];"Set Cubiertos con Estuche X 3 UDS<br />Marca: Red Flag<br />Colores del estuche: Gris y verde <br />Dimensiones: <br />Estuche: 20.5 x 4.5 x 2.5 cm <br />Cuchillo: 18.1 x 1.7 x 0.3 cm <br />Tenedor: 17.4 x 2.3 x 0.2 cm <br />Cuchara: 17.4 x 3.1 x 0.2 cm<br />Presentaci&oacute;n: x1 unidad<br />Composici&oacute;n: 80% Acero inoxidable 410, 15% Polipropileno (PP), 5% Fibra de trigo <br />Caracter&iacute;sticas: F&aacute;cil de transportar y ecol&oacute;gico. Pr&aacute;ctico para toda ocasi&oacute;n: uso diario, escuela, oficina, camping, viajes, etc.<br />Pa&iacute;s de Origen: China</p>";67a6a499f474581b6f016af2
12005763;MINI GRAPADORA CON GANCHOS ALETRÍA X 1 UD;4900.0;;https://domicilios.tiendasd1.com/p/mini-grapadora-con-ganchos-aletria-x-1ud-12005763;D1;['Escolar', 'Temporada Escolar II'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12005763.png'];"Mini Grapadora con Ganchos <br />Marca: Aletr&iacute;a<br />Colores: Lila, Verde Menta, Rosado y Azul .<br />Dimensiones: 6.3 x 3 x 4.3 cm<br />Presentaci&oacute;n: x1 set<br />Incluye: 1.000 Grapas 26/6<br />Caracter&iacute;sticas: Ideal para la oficina, el estudio y el hogar. Tama&ntilde;o pr&aacute;ctico: f&aacute;cil de llevar y liviana.<br />Pa&iacute;s de Origen: China</p>";67a6a499f474581b6f016af3
12004956;CUADERNO DOBLE O  80 HOJAS CUADRICULADO ALETRÍA X 1 UD;3900.0;;https://domicilios.tiendasd1.com/p/cuaderno-doble-o-80-hojas-cuadriculado-21-cm-x-28-cm-t23-12004956;D1;['Temporada Escolar', 'Escolar'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004956.png'];"Cuaderno Doble O 80 Hojas CUADRICULADO ( ) T25<br />Marca: Aletr&iacute;a<br />8 Dise&ntilde;os <br />Dimensiones: 21 x 28 cm<br />Presentaci&oacute;n: x1 unidad<br />Caracter&iacute;sticas: 80 Hojas / 160 P&aacute;ginas / Cuadriculado<br />Pa&iacute;s de Origen: Colombia</p>";67a6a499f474581b6f016af4
12006647;SET DE GEOMETRÍA CON COMPÁS ALETRÍA X 1 UD;7500.0;;https://domicilios.tiendasd1.com/p/set-geometrico-aletria-x-1-ud-12006647;D1;['Temporada Escolar II', 'Escolar'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12006647.png'];"Set de Geometr&iacute;a con Comp&aacute;s<br />Marca: Aletr&iacute;a<br />Dimensiones: 17 x 9 x 3 cm<br />Presentaci&oacute;n: x1 set<br />Incluye: 1 comp&aacute;s de precisi&oacute;n, 1 bol&iacute;grafo, 1 borrador, 20 minas repuesto comp&aacute;s, 1 regla de 15 cm, 1 transportador de 180&deg;, 1 escuadra de 60&deg; y 1 de 45&deg;, 1 estuche.<br />Caracter&iacute;sticas: Adecuado para arquitectos, ingenieros, dibujantes, constructores, maestros y estudiantes. Almacenamiento seguro y ordenado. F&aacute;cil de llevar a clase y guardar en el aula y en casa.<br />Pa&iacute;s de Origen: China</p>";67a6a499f474581b6f016af5
